종목구분,NO,시즌,라운드구분,라운드세부,일자, 요일구분,요일,채널구분,채널,남여구분,방송형태,홈,어웨이,시작시간,종료시간,방영길이,가구 시청률,케이블가구 시청률,개인 시청자수,MF2544,소속도시,구단홈구장
프로배구,104,2021-2022,정규리그,3라운드,2021-12-21 00:00:00,주중,화요일,케이블,SBS Sports,남자부,생방송,우리카드,한국전력,18:53:18,20:44:14,01:50:57,0.47795,0.64488,95778.0,12680.0,서울특별시,장충체육관
프로배구,105,2021-2022,정규리그,3라운드,2021-12-22 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,삼성화재,18:58:56,20:41:03,01:42:08,0.71876,0.83283,155664.0,38232.0,천안시,천안유관순체육관
프로배구,106,2021-2022,정규리그,3라운드,2021-12-22 00:00:00,주중,수요일,케이블,SBS Sports,여자부,생방송,현대건설,페퍼저축은행,18:53:34,20:32:06,01:38:33,0.92022,1.06503,220978.0,41982.0,수원시,수원실내체육관
프로배구,107,2021-2022,정규리그,3라운드,2021-12-23 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,IBK기업은행,한국도로공사,18:59:40,21:40:44,02:41:05,1.67311,1.85179,371035.0,64265.0,화성시,화성실내체육관
프로배구,108,2021-2022,정규리그,3라운드,2021-12-23 00:00:00,주중,목요일,케이블,SBS Sports,남자부,생방송,KB손해보험,OK금융그룹,18:54:45,21:42:46,02:48:02,0.56849,0.70983,133006.0,19598.0,의정부시,의정부체육관
프로배구,109,2021-2022,정규리그,3라운드,2021-12-24 00:00:00,주중,금요일,케이블,KBSN스포츠,남자부,생방송,대한항공,한국전력,18:58:57,20:59:47,02:00:51,0.38999,0.39552,74835.0,8554.0,인천광역시,인천계양체육관
프로배구,110,2021-2022,정규리그,3라운드,2021-12-24 00:00:00,주중,금요일,케이블,SBS Sports,여자부,생방송,KGC인삼공사,GS칼텍스,18:52:21,21:26:27,02:34:07,1.67294,1.78182,355178.0,73293.0,대전광역시,대전충무체육관
프로배구,111,2021-2022,정규리그,3라운드,2021-12-25 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,우리카드,13:58:32,15:32:05,01:33:34,0.47437,0.65045,107984.0,14699.0,대전광역시,대전충무체육관
프로배구,112,2021-2022,정규리그,3라운드,2021-12-25 00:00:00,주말,토요일,케이블,SBS Sports,여자부,생방송,페퍼저축은행,흥국생명,15:53:51,18:13:50,02:20:00,1.12648,1.41791,242240.0,29280.0,광주광역시,페퍼스타디움(염주체육관)
프로배구,113,2021-2022,정규리그,3라운드,2021-12-26 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,현대건설,IBK기업은행,15:59:25,17:41:44,01:42:20,1.5036,1.58565,315082.0,45812.0,수원시,수원실내체육관
프로배구,114,2021-2022,정규리그,3라운드,2021-12-26 00:00:00,주말,일요일,케이블,SBS Sports,남자부,생방송,현대캐피탈,OK금융그룹,13:52:23,15:31:02,01:38:40,0.87605,1.06241,168218.0,25263.0,천안시,천안유관순체육관
프로배구,115,2021-2022,정규리그,3라운드,2021-12-28 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,한국전력,KB손해보험,19:00:05,21:30:19,02:30:15,0.5741,0.68892,114747.0,24646.0,수원시,수원실내체육관
프로배구,116,2021-2022,정규리그,3라운드,2021-12-28 00:00:00,주중,화요일,케이블,SBS Sports,여자부,생방송,KGC인삼공사,한국도로공사,18:52:50,21:20:44,02:27:55,1.38651,1.50673,305321.0,64020.0,대전광역시,대전충무체육관
프로배구,117,2021-2022,정규리그,4라운드,2021-12-29 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,페퍼저축은행,18:59:52,21:04:52,02:05:01,1.18073,1.26354,252785.0,48637.0,인천광역시,인천삼산월드체육관
프로배구,118,2021-2022,정규리그,4라운드,2021-12-29 00:00:00,주중,수요일,케이블,SBS Sports,남자부,생방송,우리카드,삼성화재,18:53:13,20:33:42,01:40:30,0.44009,0.5335,75028.0,11507.0,서울특별시,장충체육관
프로배구,119,2021-2022,정규리그,4라운드,2021-12-30 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,현대건설,GS칼텍스,18:59:46,21:03:36,02:03:51,1.55472,1.58411,309223.0,34322.0,수원시,수원실내체육관
프로배구,120,2021-2022,정규리그,4라운드,2021-12-30 00:00:00,주중,목요일,케이블,SBS Sports,남자부,생방송,대한항공,현대캐피탈,18:54:22,20:46:09,01:51:48,0.52203,0.5811,96735.0,13595.0,인천광역시,인천계양체육관
프로배구,121,2021-2022,정규리그,4라운드,2021-12-31 00:00:00,주중,금요일,케이블,KBSN스포츠,남자부,생방송,KB손해보험,OK금융그룹,18:58:35,20:52:36,01:54:02,0.50567,0.54452,86915.0,9188.0,의정부시,의정부체육관
프로배구,122,2021-2022,정규리그,4라운드,2021-12-31 00:00:00,주중,금요일,케이블,SBS Sports,여자부,생방송,한국도로공사,IBK기업은행,18:52:57,20:37:47,01:44:51,1.25398,1.41362,264034.0,41547.0,김천시,김천실내체육관
프로배구,123,2021-2022,정규리그,4라운드,2022-01-01 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,KGC인삼공사,페퍼저축은행,15:59:00,17:28:30,01:29:31,1.12912,1.46498,219046.0,35765.0,대전광역시,대전충무체육관
프로배구,124,2021-2022,정규리그,4라운드,2022-01-01 00:00:00,주말,토요일,케이블,SBS Sports,남자부,생방송,한국전력,삼성화재,13:53:32,16:01:21,02:07:50,0.65786,0.73731,120768.0,20879.0,수원시,수원실내체육관
프로배구,125,2021-2022,정규리그,4라운드,2022-01-02 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,GS칼텍스,15:58:58,18:02:50,02:03:53,1.54633,1.64072,319630.0,49994.0,인천광역시,인천삼산월드체육관
프로배구,126,2021-2022,정규리그,4라운드,2022-01-02 00:00:00,주말,일요일,케이블,SBS Sports,남자부,생방송,우리카드,대한항공,13:54:24,15:40:19,01:45:56,0.8358,1.05122,195344.0,42628.0,서울특별시,장충체육관
프로배구,127,2021-2022,정규리그,4라운드,2022-01-04 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,한국전력,18:59:33,21:41:25,02:41:53,0.59352,0.63324,140049.0,15718.0,천안시,천안유관순체육관
프로배구,128,2021-2022,정규리그,4라운드,2022-01-04 00:00:00,주중,화요일,케이블,SBS Sports,여자부,생방송,현대건설,KGC인삼공사,18:53:38,21:40:06,02:46:29,1.41671,1.60373,308766.0,56533.0,수원시,수원실내체육관
프로배구,129,2021-2022,정규리그,4라운드,2022-01-05 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,KB손해보험,18:58:52,21:36:43,02:37:52,0.70017,0.85053,137609.0,16559.0,대전광역시,대전충무체육관
프로배구,130,2021-2022,정규리그,4라운드,2022-01-05 00:00:00,주중,수요일,케이블,SBS Sports,여자부,생방송,페퍼저축은행,한국도로공사,18:52:23,20:31:40,01:39:18,0.77365,0.76374,180499.0,38448.0,광주광역시,페퍼스타디움(염주체육관)
프로배구,131,2021-2022,정규리그,4라운드,2022-01-06 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,OK금융그룹,대한항공,18:59:10,20:39:18,01:40:09,0.37736,0.50898,94770.0,21677.0,부산광역시,부산금정체육관
프로배구,132,2021-2022,정규리그,4라운드,2022-01-06 00:00:00,주중,목요일,케이블,SBS Sports,여자부,생방송,IBK기업은행,GS칼텍스,18:53:16,20:40:33,01:47:18,1.27977,1.36676,267905.0,49040.0,화성시,화성실내체육관
프로배구,133,2021-2022,정규리그,4라운드,2022-01-07 00:00:00,주중,금요일,케이블,KBSN스포츠,남자부,생방송,한국전력,우리카드,18:59:15,20:32:16,01:33:02,0.53712,0.56484,98963.0,7490.0,수원시,수원실내체육관
프로배구,134,2021-2022,정규리그,4라운드,2022-01-07 00:00:00,주중,금요일,케이블,SBS Sports,여자부,생방송,KGC인삼공사,흥국생명,18:52:52,21:13:37,02:20:46,1.38841,1.34737,279619.0,39594.0,대전광역시,대전충무체육관
프로배구,135,2021-2022,정규리그,4라운드,2022-01-08 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,KB손해보험,13:58:43,16:09:51,02:11:09,0.84264,1.16671,176989.0,47466.0,천안시,천안유관순체육관
프로배구,136,2021-2022,정규리그,4라운드,2022-01-08 00:00:00,주말,토요일,케이블,SBS Sports,여자부,생방송,현대건설,한국도로공사,15:45:24,18:28:47,02:43:24,1.60948,1.80547,334437.0,68851.0,수원시,수원실내체육관
프로배구,137,2021-2022,정규리그,4라운드,2022-01-09 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,페퍼저축은행,15:58:33,17:27:43,01:29:11,0.82098,0.89508,167811.0,11347.0,서울특별시,장충체육관
프로배구,138,2021-2022,정규리그,4라운드,2022-01-09 00:00:00,주말,일요일,케이블,SBS Sports,남자부,생방송,대한항공,삼성화재,13:53:42,16:35:51,02:42:10,0.98993,1.21303,204516.0,28391.0,인천광역시,인천계양체육관
프로배구,139,2021-2022,정규리그,4라운드,2022-01-11 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,OK금융그룹,현대캐피탈,18:59:19,21:39:26,02:40:08,0.65356,0.74847,129917.0,16377.0,부산광역시,부산금정체육관
프로배구,140,2021-2022,정규리그,4라운드,2022-01-11 00:00:00,주중,화요일,케이블,SBS Sports,여자부,생방송,IBK기업은행,현대건설,18:53:24,21:13:21,02:19:58,1.34055,1.36481,251562.0,32313.0,화성시,화성실내체육관
프로배구,141,2021-2022,정규리그,4라운드,2022-01-12 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,한국도로공사,18:58:32,21:00:54,02:02:23,1.18622,1.04603,257885.0,44989.0,인천광역시,인천삼산월드체육관
프로배구,142,2021-2022,정규리그,4라운드,2022-01-12 00:00:00,주중,수요일,케이블,SBS Sports,남자부,생방송,우리카드,KB손해보험,18:49:02,21:05:40,02:16:39,0.39853,0.45223,97663.0,15688.0,서울특별시,장충체육관
프로배구,143,2021-2022,정규리그,4라운드,2022-01-13 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,KGC인삼공사,GS칼텍스,18:59:22,21:10:46,02:11:25,1.32167,1.20899,266040.0,45162.0,대전광역시,대전충무체육관
프로배구,144,2021-2022,정규리그,4라운드,2022-01-13 00:00:00,주중,목요일,케이블,SBS Sports,남자부,생방송,한국전력,대한항공,18:54:07,20:59:15,02:05:09,0.4781,0.5481,92269.0,9726.0,수원시,수원실내체육관
프로배구,145,2021-2022,정규리그,4라운드,2022-01-14 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,페퍼저축은행,현대건설,19:00:16,20:28:41,01:28:26,0.63652,0.66305,175469.0,34178.0,광주광역시,페퍼스타디움(염주체육관)
프로배구,146,2021-2022,정규리그,4라운드,2022-01-14 00:00:00,주중,금요일,케이블,SBS Sports,남자부,생방송,삼성화재,현대캐피탈,18:52:59,20:42:34,01:49:36,0.69963,0.74913,155058.0,23617.0,대전광역시,대전충무체육관
프로배구,147,2021-2022,정규리그,4라운드,2022-01-15 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,IBK기업은행,15:59:06,18:36:04,02:36:59,1.56453,1.99249,281103.0,48645.0,인천광역시,인천삼산월드체육관
프로배구,148,2021-2022,정규리그,4라운드,2022-01-15 00:00:00,주말,토요일,케이블,SBS Sports,남자부,생방송,우리카드,OK금융그룹,13:53:21,16:39:06,02:45:46,0.7034,0.81956,136121.0,19565.0,서울특별시,장충체육관
프로배구,149,2021-2022,정규리그,4라운드,2022-01-16 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,한국도로공사,KGC인삼공사,15:58:45,17:44:43,01:45:59,1.03546,0.99549,219623.0,26492.0,김천시,김천실내체육관
프로배구,150,2021-2022,정규리그,4라운드,2022-01-16 00:00:00,주말,일요일,케이블,SBS Sports,남자부,생방송,KB손해보험,한국전력,13:54:03,16:48:16,02:54:14,0.96418,1.31366,201489.0,18242.0,의정부시,의정부체육관
프로배구,151,2021-2022,정규리그,4라운드,2022-01-18 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,OK금융그룹,18:59:49,20:39:25,01:39:37,0.49242,0.67095,107332.0,10017.0,대전광역시,대전충무체육관
프로배구,152,2021-2022,정규리그,4라운드,2022-01-18 00:00:00,주중,화요일,케이블,SBS Sports,여자부,생방송,페퍼저축은행,IBK기업은행,18:52:06,20:50:46,01:58:41,1.4399,1.57085,311214.0,53640.0,광주광역시,페퍼스타디움(염주체육관)
프로배구,153,2021-2022,정규리그,4라운드,2022-01-19 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,현대건설,흥국생명,18:59:12,20:57:53,01:58:42,1.0849,1.03815,252156.0,44659.0,수원시,수원실내체육관
프로배구,154,2021-2022,정규리그,4라운드,2022-01-19 00:00:00,주중,수요일,케이블,SBS Sports,남자부,생방송,현대캐피탈,우리카드,18:54:30,21:41:29,02:47:00,0.69485,0.7982,147885.0,11588.0,천안시,천안유관순체육관
프로배구,155,2021-2022,정규리그,4라운드,2022-01-20 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,한국도로공사,18:59:40,21:12:17,02:12:38,1.45372,1.55445,329702.0,74927.0,서울특별시,장충체육관
프로배구,156,2021-2022,정규리그,4라운드,2022-01-20 00:00:00,주중,목요일,케이블,SBS Sports,남자부,생방송,대한항공,KB손해보험,18:53:36,20:38:41,01:45:06,0.39089,0.54924,83715.0,8146.0,인천광역시,인천계양체육관
프로배구,157,2021-2022,정규리그,4라운드,2022-01-21 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,IBK기업은행,KGC인삼공사,19:00:11,20:29:52,01:29:42,1.37674,1.3519,273001.0,63217.0,화성시,화성실내체육관
프로배구,158,2021-2022,정규리그,4라운드,2022-01-21 00:00:00,주중,금요일,케이블,SBS Sports,남자부,생방송,한국전력,OK금융그룹,18:53:31,21:11:57,02:18:27,0.56954,0.62097,114183.0,12733.0,수원시,수원실내체육관
프로배구,159,2021-2022,정규리그,5라운드,2022-01-28 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,현대건설,18:59:48,20:32:23,01:32:36,1.10126,1.09544,268992.0,56957.0,인천광역시,인천삼산월드체육관
프로배구,160,2021-2022,정규리그,5라운드,2022-01-28 00:00:00,주중,금요일,케이블,SBS Sports,남자부,생방송,우리카드,현대캐피탈,18:54:15,21:36:23,02:42:09,0.66928,0.85478,148896.0,13638.0,서울특별시,장충체육관
프로배구,161,2021-2022,정규리그,5라운드,2022-01-29 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,한국도로공사,GS칼텍스,15:59:59,17:37:15,01:37:17,1.14434,1.23997,230802.0,32361.0,김천시,김천실내체육관
프로배구,162,2021-2022,정규리그,5라운드,2022-01-29 00:00:00,주말,토요일,케이블,SBS Sports,남자부,생방송,KB손해보험,대한항공,13:53:38,16:37:01,02:43:24,0.76886,0.95146,145518.0,6695.0,의정부시,의정부체육관
프로배구,163,2021-2022,정규리그,5라운드,2022-01-30 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,KGC인삼공사,IBK기업은행,15:59:04,18:30:18,02:31:15,1.63706,2.06841,333144.0,55554.0,대전광역시,대전충무체육관
프로배구,164,2021-2022,정규리그,5라운드,2022-01-30 00:00:00,주말,일요일,케이블,SBS Sports,남자부,생방송,OK금융그룹,한국전력,13:52:31,16:07:55,02:15:25,0.78536,1.15534,190127.0,38390.0,부산광역시,부산금정체육관
프로배구,165,2021-2022,정규리그,5라운드,2022-01-31 00:00:00,주중,월요일,케이블,KBSN스포츠,여자부,생방송,페퍼저축은행,현대건설,15:59:24,17:28:20,01:28:57,0.97765,1.14721,253463.0,43185.0,광주광역시,페퍼스타디움(염주체육관)
프로배구,166,2021-2022,정규리그,5라운드,2022-01-31 00:00:00,주중,월요일,케이블,SBS Sports,남자부,생방송,삼성화재,현대캐피탈,13:54:17,15:57:10,02:02:54,0.82552,0.97336,201123.0,38099.0,대전광역시,대전충무체육관
프로배구,167,2021-2022,정규리그,5라운드,2022-02-01 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,흥국생명,15:59:33,17:26:05,01:26:33,1.26241,1.27232,248886.0,36730.0,서울특별시,장충체육관
프로배구,168,2021-2022,정규리그,5라운드,2022-02-01 00:00:00,주중,화요일,케이블,SBS Sports,남자부,생방송,대한항공,우리카드,13:53:34,16:14:09,02:20:36,0.65942,0.76972,155734.0,27567.0,인천광역시,인천계양체육관
프로배구,169,2021-2022,정규리그,5라운드,2022-02-02 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,OK금융그룹,KB손해보험,13:57:08,15:53:27,01:56:20,0.98034,1.11823,214665.0,35146.0,부산광역시,부산금정체육관
프로배구,170,2021-2022,정규리그,5라운드,2022-02-02 00:00:00,주중,수요일,케이블,SBS Sports,여자부,생방송,IBK기업은행,한국도로공사,15:51:22,18:14:47,02:23:26,1.94658,1.98679,417802.0,66195.0,화성시,화성실내체육관
프로배구,171,2021-2022,정규리그,5라운드,2022-02-03 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,페퍼저축은행,KGC인삼공사,19:00:40,20:58:11,01:57:32,0.67992,0.70725,168595.0,29201.0,광주광역시,페퍼스타디움(염주체육관)
프로배구,172,2021-2022,정규리그,5라운드,2022-02-03 00:00:00,주중,목요일,케이블,SBS Sports,남자부,생방송,삼성화재,한국전력,18:53:24,20:59:34,02:06:11,0.49738,0.74094,117288.0,11048.0,대전광역시,대전충무체육관
프로배구,173,2021-2022,정규리그,5라운드,2022-02-04 00:00:00,주중,금요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,대한항공,18:58:47,21:17:56,02:19:10,0.59637,0.74346,148280.0,31879.0,천안시,천안유관순체육관
프로배구,174,2021-2022,정규리그,5라운드,2022-02-04 00:00:00,주중,금요일,케이블,SBS Sports,여자부,생방송,GS칼텍스,현대건설,18:52:32,21:29:33,02:37:02,1.46076,1.56805,315097.0,48550.0,서울특별시,장충체육관
프로배구,175,2021-2022,정규리그,5라운드,2022-02-05 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,한국도로공사,15:58:53,18:04:10,02:05:18,1.01836,1.14429,244738.0,50225.0,인천광역시,인천삼산월드체육관
프로배구,176,2021-2022,정규리그,5라운드,2022-02-05 00:00:00,주말,토요일,케이블,SBS Sports,남자부,생방송,우리카드,KB손해보험,13:51:23,15:36:54,01:45:32,0.641,0.89077,162291.0,35870.0,서울특별시,장충체육관
